1729176136.4943788,163.173.228.225,syn_ack
1729176136.6328185,163.173.228.225,syn_ack
1729176136.7343147,163.173.228.225,syn_ack
1729176136.8409243,163.173.228.225,syn_ack
1729176136.9482877,163.173.228.225,syn_ack
1729176137.0567036,163.173.228.225,syn_ack
1729176137.1636698,163.173.228.225,syn_ack
1729176137.2649646,163.173.228.225,syn_ack
1729176137.3698685,163.173.228.225,syn_ack
1729176137.4759905,163.173.228.225,syn_ack
1729176137.5828972,163.173.228.225,syn_ack
1729176137.6909337,163.173.228.225,syn_ack
1729176137.7976594,163.173.228.225,syn_ack
1729176137.903617,163.173.228.225,syn_ack
1729176138.009855,163.173.228.225,syn_ack
1729176138.1124513,163.173.228.225,syn_ack
1729176138.2177968,163.173.228.225,syn_ack
1729176138.319581,163.173.228.225,syn_ack
1729176138.4252906,163.173.228.225,syn_ack
1729176138.5274973,163.173.228.225,syn_ack
1729176138.632278,163.173.228.225,syn_ack
1729176138.7345636,163.173.228.225,syn_ack
1729176138.8374426,163.173.228.225,syn_ack
1729176138.9448266,163.173.228.225,syn_ack
1729176139.0461628,163.173.228.225,syn_ack
1729176139.1517334,163.173.228.225,syn_ack
1729176139.2586358,163.173.228.225,syn_ack
1729176139.360402,163.173.228.225,syn_ack
1729176139.4654093,163.173.228.225,syn_ack
1729176139.5717835,163.173.228.225,syn_ack
1729176139.6784818,163.173.228.225,syn_ack
1729176139.785206,163.173.228.225,syn_ack
1729176139.9306798,163.173.228.225,syn_ack
1729176140.0325348,163.173.228.225,syn_ack
1729176140.1395562,163.173.228.225,syn_ack
1729176140.247,163.173.228.225,syn_ack
1729176140.3482323,163.173.228.225,syn_ack
1729176140.456145,163.173.228.225,syn_ack
1729176140.5577736,163.173.228.225,syn_ack
1729176140.664581,163.173.228.225,syn_ack
1729176140.7673619,163.173.228.225,syn_ack
1729176140.8705485,163.173.228.225,syn_ack
1729176140.9734128,163.173.228.225,syn_ack
1729176141.0838027,163.173.228.225,syn_ack
1729176141.1842601,163.173.228.225,syn_ack
1729176141.290303,163.173.228.225,syn_ack
1729176141.3922193,163.173.228.225,syn_ack
1729176141.4957187,163.173.228.225,syn_ack
1729176141.601553,163.173.228.225,syn_ack
1729176141.7043517,163.173.228.225,syn_ack
1729176141.808794,163.173.228.225,syn_ack
1729176141.9128275,163.173.228.225,syn_ack
1729176142.0141873,163.173.228.225,syn_ack
1729176142.1180997,163.173.228.225,syn_ack
1729176142.220362,163.173.228.225,syn_ack
1729176142.327562,163.173.228.225,syn_ack
1729176142.43023,163.173.228.225,syn_ack
1729176142.5351708,163.173.228.225,syn_ack
1729176142.6468937,163.173.228.225,syn_ack
1729176142.762795,163.173.228.225,syn_ack
1729176142.8638067,163.173.228.225,syn_ack
1729176142.970894,163.173.228.225,syn_ack
1729176143.0766585,163.173.228.225,syn_ack
1729176143.182983,163.173.228.225,syn_ack
1729176143.2902782,163.173.228.225,syn_ack
1729176143.3975708,163.173.228.225,syn_ack
1729176143.4986615,163.173.228.225,syn_ack
1729176143.6028237,163.173.228.225,syn_ack
1729176143.7065423,163.173.228.225,syn_ack
1729182647.3201754,163.173.228.225,syn_ack
1729182647.4229038,163.173.228.225,syn_ack
1729182647.5257564,163.173.228.225,syn_ack
1729182647.6291356,163.173.228.225,syn_ack
1729182647.7316751,163.173.228.225,syn_ack
1729182647.8337228,163.173.228.225,syn_ack
1729182647.9370065,163.173.228.225,syn_ack
1729182648.0384943,163.173.228.225,syn_ack
1729182648.1412673,163.173.228.225,syn_ack
1729182648.2433417,163.173.228.225,syn_ack
1729182648.345884,163.173.228.225,syn_ack
1729182648.4503248,163.173.228.225,syn_ack
1729182648.5536451,163.173.228.225,syn_ack
1729182648.6566029,163.173.228.225,syn_ack
1729182648.7587736,163.173.228.225,syn_ack
1729182648.8614125,163.173.228.225,syn_ack
1729182648.9651616,163.173.228.225,syn_ack
1729182649.068179,163.173.228.225,syn_ack
1729182649.171506,163.173.228.225,syn_ack
1729182649.2735069,163.173.228.225,syn_ack
1729182649.3771198,163.173.228.225,syn_ack
1729182649.4802637,163.173.228.225,syn_ack
1729182649.5835013,163.173.228.225,syn_ack
1729182649.6868618,163.173.228.225,syn_ack
1729182649.789105,163.173.228.225,syn_ack
1729182649.8939295,163.173.228.225,syn_ack
1729182650.0518923,163.173.228.225,syn_ack
1729182650.154316,163.173.228.225,syn_ack
1729182650.2558994,163.173.228.225,syn_ack
1729182650.3599012,163.173.228.225,syn_ack
1729182650.4646974,163.173.228.225,syn_ack
1729182650.568295,163.173.228.225,syn_ack
1729182650.6706207,163.173.228.225,syn_ack
1729182650.7727103,163.173.228.225,syn_ack
1729182650.8752496,163.173.228.225,syn_ack
1729182650.976857,163.173.228.225,syn_ack
1729182651.0820253,163.173.228.225,syn_ack
1729182651.1844022,163.173.228.225,syn_ack
1729182651.287147,163.173.228.225,syn_ack
1729182651.3919842,163.173.228.225,syn_ack
1729182651.4950888,163.173.228.225,syn_ack
1729182651.5979056,163.173.228.225,syn_ack
1729182651.7072499,163.173.228.225,syn_ack
1729182651.8091915,163.173.228.225,syn_ack
1729182651.911989,163.173.228.225,syn_ack
1729182652.0150414,163.173.228.225,syn_ack
1729182652.117915,163.173.228.225,syn_ack
1729182652.2203648,163.173.228.225,syn_ack
1729182652.3254082,163.173.228.225,syn_ack
1729182652.4277852,163.173.228.225,syn_ack
1729182652.5313053,163.173.228.225,syn_ack
1729182652.6345015,163.173.228.225,syn_ack
1729182652.7370572,163.173.228.225,syn_ack
1729182652.8395898,163.173.228.225,syn_ack
1729182652.9424803,163.173.228.225,syn_ack
1729182653.0447178,163.173.228.225,syn_ack
1729182653.1598952,163.173.228.225,syn_ack
1729182653.2623694,163.173.228.225,syn_ack
1729182653.364297,163.173.228.225,syn_ack
1729182653.4681828,163.173.228.225,syn_ack
1729182653.5702581,163.173.228.225,syn_ack
1729182653.6746883,163.173.228.225,syn_ack
1729182653.7766633,163.173.228.225,syn_ack
1729182653.8801396,163.173.228.225,syn_ack
1729182653.9885504,163.173.228.225,syn_ack
1729182654.092004,163.173.228.225,syn_ack
1729182654.194457,163.173.228.225,syn_ack
1729182654.2979906,163.173.228.225,syn_ack
1729182654.4002888,163.173.228.225,syn_ack
1729182654.5025208,163.173.228.225,syn_ack
1729182654.6066751,163.173.228.225,syn_ack
1729182654.7095573,163.173.228.225,syn_ack
1729182654.8120375,163.173.228.225,syn_ack
1729182654.9226165,163.173.228.225,syn_ack
1729182655.0257971,163.173.228.225,syn_ack
1729182655.1308084,163.173.228.225,syn_ack
1729182655.2336302,163.173.228.225,syn_ack
1729182655.3355503,163.173.228.225,syn_ack
1729182655.443944,163.173.228.225,syn_ack
1729182655.547978,163.173.228.225,syn_ack
1729182655.649909,163.173.228.225,syn_ack
1729182655.7536414,163.173.228.225,syn_ack
1729182655.8566473,163.173.228.225,syn_ack
1729182655.9618258,163.173.228.225,syn_ack
1729182656.0636816,163.173.228.225,syn_ack
1729182656.1670616,163.173.228.225,syn_ack
1729182656.2691982,163.173.228.225,syn_ack
1729182656.3724704,163.173.228.225,syn_ack
1729182656.4749756,163.173.228.225,syn_ack
1729182656.577879,163.173.228.225,syn_ack
1729182656.6803746,163.173.228.225,syn_ack
1729182656.7836301,163.173.228.225,syn_ack
1729182656.886195,163.173.228.225,syn_ack
1729182656.9902358,163.173.228.225,syn_ack
1729182657.0935323,163.173.228.225,syn_ack
1729182657.1968567,163.173.228.225,syn_ack
1729182657.2999089,163.173.228.225,syn_ack
1729182657.4024978,163.173.228.225,syn_ack
1729182657.5041907,163.173.228.225,syn_ack
1729182657.6071663,163.173.228.225,syn_ack
1729182657.7100372,163.173.228.225,syn_ack
1729182657.8120341,163.173.228.225,syn_ack
1729182657.914537,163.173.228.225,syn_ack
1729182658.0178034,163.173.228.225,syn_ack
1729182658.119631,163.173.228.225,syn_ack
1729182658.2221365,163.173.228.225,syn_ack
1729182658.3256233,163.173.228.225,syn_ack
1729182658.4281516,163.173.228.225,syn_ack
1729182658.530177,163.173.228.225,syn_ack
1729182658.6337485,163.173.228.225,syn_ack
1729182658.7544413,163.173.228.225,syn_ack
1729182658.85781,163.173.228.225,syn_ack
1729182658.9608023,163.173.228.225,syn_ack
1729182659.0645723,163.173.228.225,syn_ack
1729182659.1674666,163.173.228.225,syn_ack
1729182659.2704434,163.173.228.225,syn_ack
1729182659.3759332,163.173.228.225,syn_ack
1729182659.4778793,163.173.228.225,syn_ack
1729182659.581166,163.173.228.225,syn_ack
1729182659.6849198,163.173.228.225,syn_ack
1729182659.7873247,163.173.228.225,syn_ack
1729182659.8899827,163.173.228.225,syn_ack
1729182659.9933987,163.173.228.225,syn_ack
1729182660.096483,163.173.228.225,syn_ack
1729182660.1995115,163.173.228.225,syn_ack
1729182660.3021324,163.173.228.225,syn_ack
1729182660.4042926,163.173.228.225,syn_ack
1729182660.507111,163.173.228.225,syn_ack
1729182660.6097035,163.173.228.225,syn_ack
1729182660.712332,163.173.228.225,syn_ack
1729182660.8158581,163.173.228.225,syn_ack
1729182660.917619,163.173.228.225,syn_ack
1729182661.024417,163.173.228.225,syn_ack
1729182661.1345332,163.173.228.225,syn_ack
1729182661.2418425,163.173.228.225,syn_ack
1729182661.3438048,163.173.228.225,syn_ack
1729182661.4459083,163.173.228.225,syn_ack
1729182661.5545623,163.173.228.225,syn_ack
1729182661.6584666,163.173.228.225,syn_ack
1729182661.762145,163.173.228.225,syn_ack
1729182661.8644996,163.173.228.225,syn_ack
1729182661.9667509,163.173.228.225,syn_ack
1729182662.0716596,163.173.228.225,syn_ack
1729182662.1752052,163.173.228.225,syn_ack
1729182662.298052,163.173.228.225,syn_ack
1729182662.4005651,163.173.228.225,syn_ack
1729182662.5023017,163.173.228.225,syn_ack
1729182662.6051261,163.173.228.225,syn_ack
1729182662.7091296,163.173.228.225,syn_ack
1729182662.812254,163.173.228.225,syn_ack
1729182662.9146998,163.173.228.225,syn_ack
1729182663.0176606,163.173.228.225,syn_ack
1729182663.1688824,163.173.228.225,syn_ack
1729182663.273372,163.173.228.225,syn_ack
1729182663.3773062,163.173.228.225,syn_ack
1729182663.4785771,163.173.228.225,syn_ack
1729182663.5815835,163.173.228.225,syn_ack
1729182663.6841424,163.173.228.225,syn_ack
1729182663.7882962,163.173.228.225,syn_ack
1729182663.8918786,163.173.228.225,syn_ack
1729182663.996038,163.173.228.225,syn_ack
1729182664.0983474,163.173.228.225,syn_ack
1729182664.2015653,163.173.228.225,syn_ack
1729182664.3041024,163.173.228.225,syn_ack
1729182664.4068754,163.173.228.225,syn_ack
1729182664.5097463,163.173.228.225,syn_ack
1729182664.6122596,163.173.228.225,syn_ack
1729182664.7154686,163.173.228.225,syn_ack
1729182664.8173645,163.173.228.225,syn_ack
1729182664.9195993,163.173.228.225,syn_ack
1729182665.0219858,163.173.228.225,syn_ack
1729182665.1254482,163.173.228.225,syn_ack
1729182665.2269692,163.173.228.225,syn_ack
1729182665.3306766,163.173.228.225,syn_ack
1729182665.4327667,163.173.228.225,syn_ack
1729182665.5355725,163.173.228.225,syn_ack
1729182665.6381068,163.173.228.225,syn_ack
1729182665.7420874,163.173.228.225,syn_ack
1729182665.8469172,163.173.228.225,syn_ack
1729182665.9492598,163.173.228.225,syn_ack
1729182666.0519662,163.173.228.225,syn_ack
1729182666.1544156,163.173.228.225,syn_ack
1729182666.258012,163.173.228.225,syn_ack
1729182666.3601758,163.173.228.225,syn_ack
1729182666.462222,163.173.228.225,syn_ack
1729182666.5659273,163.173.228.225,syn_ack
1729182666.668294,163.173.228.225,syn_ack
1729182666.771683,163.173.228.225,syn_ack
1729182666.8754108,163.173.228.225,syn_ack
1729182666.9781692,163.173.228.225,syn_ack
1729182667.0817838,163.173.228.225,syn_ack
1729182667.1847115,163.173.228.225,syn_ack
1729182667.285841,163.173.228.225,syn_ack
1729182667.392173,163.173.228.225,syn_ack
1729182667.4956017,163.173.228.225,syn_ack
1729182667.5982563,163.173.228.225,syn_ack
1729182667.7018974,163.173.228.225,syn_ack
1729182667.8040276,163.173.228.225,syn_ack
1729182667.9067447,163.173.228.225,syn_ack
1729182668.0090287,163.173.228.225,syn_ack
1729182668.11169,163.173.228.225,syn_ack
1729182668.214754,163.173.228.225,syn_ack
1729182668.3177822,163.173.228.225,syn_ack
1729182668.421769,163.173.228.225,syn_ack
1729182668.5245857,163.173.228.225,syn_ack
1729182668.6290896,163.173.228.225,syn_ack
1729182668.7734964,163.173.228.225,syn_ack
1729182668.8770037,163.173.228.225,syn_ack
1729182668.9814255,163.173.228.225,syn_ack
1729182669.08448,163.173.228.225,syn_ack
1729182669.1857657,163.173.228.225,syn_ack
1729182669.3360472,163.173.228.225,syn_ack
1729182669.4379141,163.173.228.225,syn_ack
1729182669.5423195,163.173.228.225,syn_ack
1729182669.6442983,163.173.228.225,syn_ack
1729182669.7491584,163.173.228.225,syn_ack
1729182669.8518693,163.173.228.225,syn_ack
1729182669.9542446,163.173.228.225,syn_ack
1729182670.0579233,163.173.228.225,syn_ack
1729182670.163532,163.173.228.225,syn_ack
1729182670.2658463,163.173.228.225,syn_ack
1729182670.3693082,163.173.228.225,syn_ack
1729182670.471376,163.173.228.225,syn_ack
1729182670.5757623,163.173.228.225,syn_ack
1729182670.6790266,163.173.228.225,syn_ack
1729182670.781694,163.173.228.225,syn_ack
1729182670.8848822,163.173.228.225,syn_ack
1729182670.9885364,163.173.228.225,syn_ack
1729182671.0926027,163.173.228.225,syn_ack
1729182671.194465,163.173.228.225,syn_ack
1729182671.2971997,163.173.228.225,syn_ack
1729182671.399731,163.173.228.225,syn_ack
1729182671.5027692,163.173.228.225,syn_ack
1729182671.6059399,163.173.228.225,syn_ack
1729182671.7080762,163.173.228.225,syn_ack
1729182671.8102207,163.173.228.225,syn_ack
1729182671.9142551,163.173.228.225,syn_ack
1729182672.016989,163.173.228.225,syn_ack
1729182672.118678,163.173.228.225,syn_ack
1729182672.2215307,163.173.228.225,syn_ack
1729182672.3252606,163.173.228.225,syn_ack
1729182672.4275632,163.173.228.225,syn_ack
1729182672.5308447,163.173.228.225,syn_ack
1729182899.9307487,163.173.228.225,syn_ack
1729182900.0376763,163.173.228.225,syn_ack
1729182900.142247,163.173.228.225,syn_ack
1729182900.2536693,163.173.228.225,syn_ack
1729182900.3653796,163.173.228.225,syn_ack
1729182900.470212,163.173.228.225,syn_ack
1729182900.5733895,163.173.228.225,syn_ack
1729182900.6765857,163.173.228.225,syn_ack
1729182900.7815826,163.173.228.225,syn_ack
1729182900.8866143,163.173.228.225,syn_ack
1729182900.9900324,163.173.228.225,syn_ack
1729182901.0927937,163.173.228.225,syn_ack
1729183016.559243,163.173.228.225,syn_ack
1729183016.662236,163.173.228.225,syn_ack
1729183016.7679234,163.173.228.225,syn_ack
1729183016.8712394,163.173.228.225,syn_ack
1729183016.9745102,163.173.228.225,syn_ack
1729183017.0836394,163.173.228.225,syn_ack
1729183017.2453082,163.173.228.225,syn_ack
1729183017.3580883,163.173.228.225,syn_ack
1729183017.4679213,163.173.228.225,syn_ack
1729183017.575694,163.173.228.225,syn_ack
1729183017.680682,163.173.228.225,syn_ack
1729183017.7845142,163.173.228.225,syn_ack
1729183017.8871891,163.173.228.225,syn_ack
1729183221.2950907,163.173.228.225,syn_ack
1729183221.4004397,163.173.228.225,syn_ack
1729183221.5044768,163.173.228.225,syn_ack
1729183221.606654,163.173.228.225,syn_ack
1729183221.712132,163.173.228.225,syn_ack
1729183221.8153965,163.173.228.225,syn_ack
1729183221.918006,163.173.228.225,syn_ack
1729183222.0201201,163.173.228.225,syn_ack
1729183222.1239557,163.173.228.225,syn_ack
1729183222.2289927,163.173.228.225,syn_ack
1729183222.3316765,163.173.228.225,syn_ack
1729183222.4339666,163.173.228.225,syn_ack
1729183222.5364192,163.173.228.225,syn_ack
1729183222.639006,163.173.228.225,syn_ack
1729183222.7427945,163.173.228.225,syn_ack
1729183222.8453639,163.173.228.225,syn_ack
1729183222.9498074,163.173.228.225,syn_ack
1729183223.0524526,163.173.228.225,syn_ack
1729183223.1545818,163.173.228.225,syn_ack
1729183223.2579384,163.173.228.225,syn_ack
1729183223.362208,163.173.228.225,syn_ack
1729183223.464405,163.173.228.225,syn_ack
1729183223.5666723,163.173.228.225,syn_ack
1729183223.6697006,163.173.228.225,syn_ack
1729183223.772189,163.173.228.225,syn_ack
1729183223.8766809,163.173.228.225,syn_ack
1729183223.981319,163.173.228.225,syn_ack
1729183224.082618,163.173.228.225,syn_ack
1729183224.1856534,163.173.228.225,syn_ack
1729183224.2880902,163.173.228.225,syn_ack
1729183224.389832,163.173.228.225,syn_ack
1729183224.492273,163.173.228.225,syn_ack
1729183224.5959616,163.173.228.225,syn_ack
1729183224.7002184,163.173.228.225,syn_ack
1729183224.8022425,163.173.228.225,syn_ack
1729183224.904162,163.173.228.225,syn_ack
1729183225.007739,163.173.228.225,syn_ack
1729183225.110721,163.173.228.225,syn_ack
1729183225.212903,163.173.228.225,syn_ack
1729183225.315892,163.173.228.225,syn_ack
1729183225.4178104,163.173.228.225,syn_ack
1729183225.5199575,163.173.228.225,syn_ack
1729183225.622769,163.173.228.225,syn_ack
1729183225.7271698,163.173.228.225,syn_ack
1729183225.8290343,163.173.228.225,syn_ack
1729183225.931718,163.173.228.225,syn_ack
1729183226.0330455,163.173.228.225,syn_ack
1729183226.1359942,163.173.228.225,syn_ack
1729183226.2388344,163.173.228.225,syn_ack
1729183226.342276,163.173.228.225,syn_ack
1729183226.4462194,163.173.228.225,syn_ack
1729183226.5485299,163.173.228.225,syn_ack
1729183226.6515095,163.173.228.225,syn_ack
1729183226.7535787,163.173.228.225,syn_ack
1729183226.8559408,163.173.228.225,syn_ack
1729183226.9615514,163.173.228.225,syn_ack
1729183227.0633152,163.173.228.225,syn_ack
1729183227.1668694,163.173.228.225,syn_ack
1729183227.2697654,163.173.228.225,syn_ack
1729183227.3716452,163.173.228.225,syn_ack
1729183227.4746425,163.173.228.225,syn_ack
1729183227.5763285,163.173.228.225,syn_ack
1729183227.679966,163.173.228.225,syn_ack
1729183227.7822394,163.173.228.225,syn_ack
1729183227.8852427,163.173.228.225,syn_ack
1729183227.9876664,163.173.228.225,syn_ack
1729183228.0905228,163.173.228.225,syn_ack
1729183228.193794,163.173.228.225,syn_ack
1729183228.2954812,163.173.228.225,syn_ack
1729183228.398733,163.173.228.225,syn_ack
1729183228.5014174,163.173.228.225,syn_ack
1729183228.603599,163.173.228.225,syn_ack
1729183228.706337,163.173.228.225,syn_ack
1729183228.8085375,163.173.228.225,syn_ack
1729183228.9113398,163.173.228.225,syn_ack
1729183229.0145156,163.173.228.225,syn_ack
1729183229.116589,163.173.228.225,syn_ack
1729183229.2200954,163.173.228.225,syn_ack
1729183229.321921,163.173.228.225,syn_ack
1729183229.4245207,163.173.228.225,syn_ack
1729183229.5269902,163.173.228.225,syn_ack
1729183229.6298683,163.173.228.225,syn_ack
1729183229.7321386,163.173.228.225,syn_ack
1729183229.8347363,163.173.228.225,syn_ack
1729183229.9364355,163.173.228.225,syn_ack
1729183230.0398386,163.173.228.225,syn_ack
1729183230.1419666,163.173.228.225,syn_ack
1729183230.2441854,163.173.228.225,syn_ack
1729183230.3485367,163.173.228.225,syn_ack
1729183230.4517045,163.173.228.225,syn_ack
1729183230.5535166,163.173.228.225,syn_ack
1729183230.6594617,163.173.228.225,syn_ack
1729183230.7619975,163.173.228.225,syn_ack
1729183230.864859,163.173.228.225,syn_ack
1729183230.9678645,163.173.228.225,syn_ack
1729183231.0703256,163.173.228.225,syn_ack
1729183231.17343,163.173.228.225,syn_ack
1729183231.2762895,163.173.228.225,syn_ack
1729183231.3784974,163.173.228.225,syn_ack
1729183231.4822867,163.173.228.225,syn_ack
1729183231.5849862,163.173.228.225,syn_ack
1729183231.6875706,163.173.228.225,syn_ack
1729183231.7894888,163.173.228.225,syn_ack
1729183231.8933635,163.173.228.225,syn_ack
1729183231.9984238,163.173.228.225,syn_ack
1729183232.101333,163.173.228.225,syn_ack
1729183232.2032323,163.173.228.225,syn_ack
1729183232.307441,163.173.228.225,syn_ack
1729183232.409795,163.173.228.225,syn_ack
1729183232.5131507,163.173.228.225,syn_ack
1729183232.6163578,163.173.228.225,syn_ack
1729183232.7182832,163.173.228.225,syn_ack
1729183232.820064,163.173.228.225,syn_ack
1729183232.9303553,163.173.228.225,syn_ack
1729183233.033772,163.173.228.225,syn_ack
1729183233.136026,163.173.228.225,syn_ack
1729183233.238409,163.173.228.225,syn_ack
1729183233.3407338,163.173.228.225,syn_ack
1729183233.4440022,163.173.228.225,syn_ack
1729183233.5477226,163.173.228.225,syn_ack
1729183233.6497855,163.173.228.225,syn_ack
1729183233.7523608,163.173.228.225,syn_ack
1729183233.8546863,163.173.228.225,syn_ack
1729183233.9604235,163.173.228.225,syn_ack
1729183234.0630674,163.173.228.225,syn_ack
1729183234.165716,163.173.228.225,syn_ack
1729183234.2684696,163.173.228.225,syn_ack
1729183234.3699253,163.173.228.225,syn_ack
1729183234.4736524,163.173.228.225,syn_ack
1729183234.5761442,163.173.228.225,syn_ack
1729183234.6795864,163.173.228.225,syn_ack
1729183234.781927,163.173.228.225,syn_ack
1729183234.8842955,163.173.228.225,syn_ack
1729183234.987428,163.173.228.225,syn_ack
1729183235.0893438,163.173.228.225,syn_ack
1729183235.1915236,163.173.228.225,syn_ack
1729183235.2945821,163.173.228.225,syn_ack
1729183235.3984256,163.173.228.225,syn_ack
1729183235.50111,163.173.228.225,syn_ack
1729183235.6061578,163.173.228.225,syn_ack
1729183235.708472,163.173.228.225,syn_ack
1729183235.8114889,163.173.228.225,syn_ack
1729183235.9148974,163.173.228.225,syn_ack
1729183236.0163622,163.173.228.225,syn_ack
1729183236.1190684,163.173.228.225,syn_ack
1729183236.2223504,163.173.228.225,syn_ack
1729183236.324789,163.173.228.225,syn_ack
1729183236.427551,163.173.228.225,syn_ack
1729183236.531479,163.173.228.225,syn_ack
1729183236.6336653,163.173.228.225,syn_ack
1729183236.737325,163.173.228.225,syn_ack
1729183236.840197,163.173.228.225,syn_ack
1729183236.9430478,163.173.228.225,syn_ack
1729183237.0471845,163.173.228.225,syn_ack
1729183237.149654,163.173.228.225,syn_ack
1729183237.2519279,163.173.228.225,syn_ack
1729183237.3536232,163.173.228.225,syn_ack
1729183237.455942,163.173.228.225,syn_ack
1729183237.559816,163.173.228.225,syn_ack
